Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1659832277.5053914, 55.0, 55.0, 5.0, 10000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_5 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A),TsCH_5 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s),TsCH_12 (s),TsCH_14 (s),TsCH_15 (s),TsCH_16 (s)
55.0,54.7468,0.02040,5.65946e+01,5.66295e+01,5.66339e+01,5.66494e+01,5.66181e+01,5.66071e+01,5.66376e+01,5.66553e+01,5.66296e+01,5.66500e+01,2.53704e-06,1.95584e-06,1.88223e-06,1.62295e-06,2.14567e-06,2.32970e-06,1.81977e-06,1.52594e-06,1.95424e-06,1.61345e-06,1659845877.9516993,1659845878.4147847,1659845878.877223,1659845879.3406892,1659845879.8042846,1659845880.266919,1659845880.7297187,1659845881.1923935,1659845881.6558022,1659845882.1184435
55.0,54.7481,0.02040,5.65927e+01,5.66303e+01,5.66345e+01,5.66513e+01,5.66192e+01,5.66086e+01,5.66391e+01,5.66565e+01,5.66314e+01,5.66502e+01,2.59036e-06,1.96426e-06,1.89329e-06,1.61457e-06,2.14819e-06,2.32521e-06,1.81738e-06,1.52762e-06,1.94594e-06,1.63249e-06,1659845884.1399806,1659845884.6027033,1659845885.065341,1659845885.5279782,1659845885.9909256,1659845886.4537866,1659845886.916129,1659845887.3807664,1659845887.8441322,1659845888.3068213
55.0,54.7473,0.02040,5.65945e+01,5.66299e+01,5.66329e+01,5.66507e+01,5.66188e+01,5.66091e+01,5.66391e+01,5.66556e+01,5.66307e+01,5.66505e+01,2.54814e-06,1.95791e-06,1.90719e-06,1.61066e-06,2.14201e-06,2.30405e-06,1.80391e-06,1.52928e-06,1.94338e-06,1.61342e-06,1659845890.3300917,1659845890.7932718,1659845891.2562168,1659845891.7190607,1659845892.1818502,1659845892.6441727,1659845893.106897,1659845893.5696778,1659845894.032062,1659845894.4949498
55.0,54.7479,0.02040,5.65932e+01,5.66302e+01,5.66348e+01,5.66507e+01,5.66190e+01,5.66098e+01,5.66390e+01,5.66562e+01,5.66314e+01,5.66507e+01,2.57827e-06,1.96163e-06,1.88569e-06,1.62102e-06,2.14957e-06,2.30246e-06,1.81579e-06,1.52883e-06,1.94259e-06,1.61964e-06,1659845896.5258794,1659845896.9885535,1659845897.4518044,1659845897.9146488,1659845898.377278,1659845898.8407845,1659845899.3039753,1659845899.7666714,1659845900.2313867,1659845900.694244
55.0,54.7474,0.02040,5.65930e+01,5.66301e+01,5.66348e+01,5.66507e+01,5.66195e+01,5.66095e+01,5.66386e+01,5.66559e+01,5.66301e+01,5.66502e+01,2.57391e-06,1.95534e-06,1.87759e-06,1.61170e-06,2.13234e-06,2.29886e-06,1.81351e-06,1.52558e-06,1.95558e-06,1.62121e-06,1659845902.7158327,1659845903.1785529,1659845903.6414092,1659845904.1087127,1659845904.577269,1659845905.0399783,1659845905.5028815,1659845905.9656422,1659845906.4280403,1659845906.890883
55.0,54.7471,0.02040,5.65941e+01,5.66293e+01,5.66344e+01,5.66500e+01,5.66178e+01,5.66053e+01,5.66382e+01,5.66558e+01,5.66313e+01,5.66490e+01,2.55125e-06,1.96449e-06,1.87907e-06,1.61928e-06,2.15524e-06,2.36323e-06,1.81570e-06,1.52123e-06,1.93096e-06,1.63477e-06,1659845908.9202194,1659845909.38291,1659845909.8456519,1659845910.31099,1659845910.7736623,1659845911.2361107,1659845911.6989024,1659845912.1616428,1659845912.624047,1659845913.0867052
55.0,54.7469,0.02040,5.65937e+01,5.66298e+01,5.66334e+01,5.66491e+01,5.66174e+01,5.66062e+01,5.66384e+01,5.66549e+01,5.66303e+01,5.66501e+01,2.55338e-06,1.95180e-06,1.89134e-06,1.63024e-06,2.15846e-06,2.34554e-06,1.80934e-06,1.53292e-06,1.94440e-06,1.61391e-06,1659845915.116006,1659845915.5787382,1659845916.04148,1659845916.503947,1659845916.9665978,1659845917.4293973,1659845917.89202,1659845918.3547618,1659845918.8162818,1659845919.2789452
55.0,54.7468,0.02040,5.65932e+01,5.66294e+01,5.66335e+01,5.66499e+01,5.66182e+01,5.66081e+01,5.66381e+01,5.66556e+01,5.66299e+01,5.66493e+01,2.56028e-06,1.95699e-06,1.88922e-06,1.61582e-06,2.14321e-06,2.31293e-06,1.81189e-06,1.52059e-06,1.94849e-06,1.62556e-06,1659845921.303458,1659845921.7675805,1659845922.2318501,1659845922.6945374,1659845923.1574404,1659845923.620013,1659845924.0827775,1659845924.5455582,1659845925.0085416,1659845925.4719887
55.0,54.7459,0.02040,5.65924e+01,5.66293e+01,5.66331e+01,5.66489e+01,5.66176e+01,5.66037e+01,5.66375e+01,5.66548e+01,5.66291e+01,5.66484e+01,2.55950e-06,1.94463e-06,1.88084e-06,1.61690e-06,2.13818e-06,2.37010e-06,1.80720e-06,1.51942e-06,1.94751e-06,1.62527e-06,1659845927.4916704,1659845927.955902,1659845928.4185946,1659845928.881373,1659845929.344256,1659845929.8069658,1659845930.2696962,1659845930.7321951,1659845931.194909,1659845931.657616
55.0,54.7473,0.02040,5.65919e+01,5.66302e+01,5.66335e+01,5.66507e+01,5.66204e+01,5.66059e+01,5.66387e+01,5.66562e+01,5.66305e+01,5.66493e+01,2.59041e-06,1.95262e-06,1.89723e-06,1.61025e-06,2.11533e-06,2.35745e-06,1.81093e-06,1.51948e-06,1.94691e-06,1.63350e-06,1659845933.6999004,1659845934.1659346,1659845934.628474,1659845935.091922,1659845935.5546956,1659845936.0174828,1659845936.4799354,1659845936.9426646,1659845937.4053595,1659845937.8680606
55.0,54.7468,0.02040,5.65936e+01,5.66297e+01,5.66335e+01,5.66496e+01,5.66184e+01,5.66065e+01,5.66381e+01,5.66559e+01,5.66301e+01,5.66494e+01,2.55395e-06,1.95219e-06,1.88838e-06,1.62077e-06,2.14066e-06,2.33866e-06,1.81156e-06,1.51522e-06,1.94603e-06,1.62429e-06,1659845939.8934574,1659845940.3559902,1659845940.8209229,1659845941.288788,1659845941.7522056,1659845942.2149296,1659845942.6778147,1659845943.1400683,1659845943.60284,1659845944.065797
55.0,54.7469,0.02040,5.65935e+01,5.66308e+01,5.66342e+01,5.66502e+01,5.66183e+01,5.66066e+01,5.66378e+01,5.66560e+01,5.66298e+01,5.66487e+01,2.55689e-06,1.93631e-06,1.87831e-06,1.61254e-06,2.14463e-06,2.33906e-06,1.81905e-06,1.51471e-06,1.95244e-06,1.63649e-06,1659845946.1052275,1659845946.5687833,1659845947.0319107,1659845947.4965181,1659845947.9598184,1659845948.4226394,1659845948.88552,1659845949.3479853,1659845949.8123772,1659845950.2751148
55.0,54.7461,0.02040,5.65952e+01,5.66294e+01,5.66326e+01,5.66493e+01,5.66178e+01,5.66068e+01,5.66371e+01,5.66549e+01,5.66290e+01,5.66484e+01,2.51626e-06,1.94491e-06,1.89257e-06,1.61414e-06,2.13839e-06,2.32296e-06,1.81767e-06,1.51984e-06,1.95214e-06,1.62874e-06,1659845952.3093903,1659845952.7721174,1659845953.235001,1659845953.6978102,1659845954.1600695,1659845954.6227653,1659845955.0856488,1659845955.5480208,1659845956.0115302,1659845956.4757442
55.0,54.7472,0.02040,5.65939e+01,5.66303e+01,5.66346e+01,5.66504e+01,5.66193e+01,5.66076e+01,5.66387e+01,5.66558e+01,5.66299e+01,5.66493e+01,2.55630e-06,1.94953e-06,1.87713e-06,1.61435e-06,2.13222e-06,2.32774e-06,1.80839e-06,1.52392e-06,1.95474e-06,1.63191e-06,1659845958.5065415,1659845958.969215,1659845959.4325225,1659845959.8956635,1659845960.3582206,1659845960.8199198,1659845961.2860332,1659845961.7486236,1659845962.2119215,1659845962.6747699
55.0,54.7467,0.02040,5.65953e+01,5.66293e+01,5.66332e+01,5.66493e+01,5.66186e+01,5.66071e+01,5.66385e+01,5.66549e+01,5.66304e+01,5.66490e+01,2.52391e-06,1.95762e-06,1.89131e-06,1.62399e-06,2.13538e-06,2.32703e-06,1.80379e-06,1.53021e-06,1.93854e-06,1.62814e-06,1659845964.701325,1659845965.1640847,1659845965.6267715,1659845966.0895264,1659845966.5519748,1659845967.015692,1659845967.4784672,1659845967.9411774,1659845968.4047496,1659845968.8680096
55.0,54.747,0.02040,5.65940e+01,5.66298e+01,5.66337e+01,5.66494e+01,5.66190e+01,5.66057e+01,5.66378e+01,5.66561e+01,5.66302e+01,5.66494e+01,2.55016e-06,1.95449e-06,1.88877e-06,1.62705e-06,2.13385e-06,2.35504e-06,1.81993e-06,1.51571e-06,1.94745e-06,1.62639e-06,1659845970.8912854,1659845971.3541965,1659845971.8163526,1659845972.2795186,1659845972.7415717,1659845973.2039938,1659845973.6683817,1659845974.1319013,1659845974.595676,1659845975.0582595
55.0,54.7476,0.02040,5.65954e+01,5.66308e+01,5.66339e+01,5.66504e+01,5.66196e+01,5.66061e+01,5.66387e+01,5.66567e+01,5.66310e+01,5.66497e+01,2.53779e-06,1.94772e-06,1.89590e-06,1.62049e-06,2.13443e-06,2.35915e-06,1.81524e-06,1.51541e-06,1.94339e-06,1.63207e-06,1659845977.0865417,1659845977.54945,1659845978.012125,1659845978.4749513,1659845978.939138,1659845979.400607,1659845979.863598,1659845980.3264964,1659845980.7892232,1659845981.2526567
55.0,54.7482,0.02040,5.65976e+01,5.66304e+01,5.66348e+01,5.66506e+01,5.66206e+01,5.66125e+01,5.66393e+01,5.66570e+01,5.66318e+01,5.66508e+01,2.51111e-06,1.96398e-06,1.88969e-06,1.62697e-06,2.12789e-06,2.26280e-06,1.81599e-06,1.51967e-06,1.94099e-06,1.62455e-06,1659845983.276523,1659845983.7399068,1659845984.2026396,1659845984.6655102,1659845985.127998,1659845985.5907788,1659845986.0537236,1659845986.5160744,1659845986.9788446,1659845987.4416506
55.0,54.747,0.02040,5.65966e+01,5.66295e+01,5.66337e+01,5.66504e+01,5.66179e+01,5.66109e+01,5.66394e+01,5.66559e+01,5.66296e+01,5.66500e+01,2.50809e-06,1.95904e-06,1.88875e-06,1.60961e-06,2.15148e-06,2.26815e-06,1.79378e-06,1.51896e-06,1.95640e-06,1.61769e-06,1659845989.4720483,1659845989.9348037,1659845990.3976629,1659845990.861268,1659845991.3239155,1659845991.7865179,1659845992.2482238,1659845992.7110713,1659845993.173916,1659845993.6363106
55.0,54.7479,0.02040,5.65923e+01,5.66309e+01,5.66347e+01,5.66510e+01,5.66190e+01,5.66078e+01,5.66388e+01,5.66563e+01,5.66316e+01,5.66503e+01,2.59317e-06,1.94986e-06,1.88716e-06,1.61534e-06,2.14891e-06,2.33544e-06,1.81919e-06,1.52653e-06,1.93945e-06,1.62648e-06,1659845995.6701334,1659845996.1326618,1659845996.5962837,1659845997.058987,1659845997.521685,1659845997.9840436,1659845998.4468348,1659845998.9097612,1659845999.3721094,1659845999.834924
55.0,54.7469,0.02040,5.65936e+01,5.66293e+01,5.66338e+01,5.66496e+01,5.66180e+01,5.66094e+01,5.66390e+01,5.66556e+01,5.66299e+01,5.66493e+01,2.55570e-06,1.96111e-06,1.88520e-06,1.62253e-06,2.14836e-06,2.29246e-06,1.79961e-06,1.52159e-06,1.95017e-06,1.62699e-06,1659846001.8680522,1659846002.3306222,1659846002.7934847,1659846003.25624,1659846003.7196748,1659846004.185262,1659846004.6561306,1659846005.118895,1659846005.58173,1659846006.0488355
55.0,54.7476,0.02040,5.65963e+01,5.66300e+01,5.66345e+01,5.66508e+01,5.66193e+01,5.66084e+01,5.66392e+01,5.66565e+01,5.66310e+01,5.66502e+01,2.52248e-06,1.96006e-06,1.88560e-06,1.61370e-06,2.13963e-06,2.32133e-06,1.80779e-06,1.51802e-06,1.94329e-06,1.62403e-06,1659846008.0801778,1659846008.542875,1659846009.0058327,1659846009.4680405,1659846009.9307196,1659846010.3937109,1659846010.8560574,1659846011.3188195,1659846011.7844162,1659846012.24682
55.0,54.7467,0.02040,5.65937e+01,5.66290e+01,5.66334e+01,5.66495e+01,5.66180e+01,5.66074e+01,5.66377e+01,5.66552e+01,5.66304e+01,5.66491e+01,2.55062e-06,1.96249e-06,1.88896e-06,1.62028e-06,2.14616e-06,2.32282e-06,1.81722e-06,1.52545e-06,1.93805e-06,1.62661e-06,1659846014.2677279,1659846014.7305713,1659846015.1933277,1659846015.6558414,1659846016.1186213,1659846016.5812776,1659846017.0446725,1659846017.5079398,1659846017.970801,1659846018.4335837
55.0,54.7474,0.02040,5.65920e+01,5.66299e+01,5.66341e+01,5.66505e+01,5.66194e+01,5.66081e+01,5.66388e+01,5.66565e+01,5.66307e+01,5.66492e+01,2.59069e-06,1.95873e-06,1.88961e-06,1.61615e-06,2.13304e-06,2.32259e-06,1.81089e-06,1.51464e-06,1.94544e-06,1.63722e-06,1659846020.4637072,1659846020.9265823,1659846021.3893054,1659846021.852559,1659846022.3156302,1659846022.7795954,1659846023.2423325,1659846023.7070544,1659846024.1696374,1659846024.6319585
55.0,54.7473,0.02040,5.65931e+01,5.66299e+01,5.66337e+01,5.66508e+01,5.66199e+01,5.66119e+01,5.66388e+01,5.66559e+01,5.66298e+01,5.66500e+01,2.57010e-06,1.95647e-06,1.89347e-06,1.60823e-06,2.12448e-06,2.25788e-06,1.80929e-06,1.52427e-06,1.95828e-06,1.62259e-06,1659846026.6583943,1659846027.1212156,1659846027.5847108,1659846028.0479274,1659846028.5109332,1659846028.972419,1659846029.4359267,1659846029.8986487,1659846030.3614552,1659846030.8240297
55.0,54.7479,0.02040,5.65929e+01,5.66309e+01,5.66351e+01,5.66504e+01,5.66194e+01,5.66072e+01,5.66389e+01,5.66562e+01,5.66314e+01,5.66502e+01,2.58456e-06,1.94975e-06,1.87971e-06,1.62483e-06,2.14269e-06,2.34489e-06,1.81735e-06,1.52942e-06,1.94214e-06,1.62917e-06,1659846032.8507957,1659846033.3134155,1659846033.7760255,1659846034.2389307,1659846034.7017071,1659846035.1642015,1659846035.6270497,1659846036.089834,1659846036.5522165,1659846037.014849
55.0,54.748,0.02040,5.65952e+01,5.66306e+01,5.66349e+01,5.66517e+01,5.66197e+01,5.66119e+01,5.66395e+01,5.66571e+01,5.66303e+01,5.66505e+01,2.54811e-06,1.95680e-06,1.88622e-06,1.60545e-06,2.13831e-06,2.26932e-06,1.80959e-06,1.51474e-06,1.96245e-06,1.62525e-06,1659846039.05091,1659846039.5136487,1659846039.9761999,1659846040.4388921,1659846040.9016128,1659846041.3641305,1659846041.8269458,1659846042.2897398,1659846042.7520077,1659846043.21487
55.0,54.7476,0.02040,5.65902e+01,5.66303e+01,5.66336e+01,5.66503e+01,5.66189e+01,5.66020e+01,5.66392e+01,5.66555e+01,5.66305e+01,5.66506e+01,2.62413e-06,1.95521e-06,1.89977e-06,1.62188e-06,2.14494e-06,2.42684e-06,1.80788e-06,1.53591e-06,1.95242e-06,1.61635e-06,1659846045.2301583,1659846045.694961,1659846046.1577559,1659846046.6201587,1659846047.0828109,1659846047.5442312,1659846048.0078127,1659846048.4705925,1659846048.9332685,1659846049.3967383
55.0,54.7475,0.02040,5.65953e+01,5.66301e+01,5.66340e+01,5.66503e+01,5.66189e+01,5.66081e+01,5.66387e+01,5.66566e+01,5.66300e+01,5.66497e+01,2.53776e-06,1.95697e-06,1.89170e-06,1.62007e-06,2.14319e-06,2.32360e-06,1.81351e-06,1.51596e-06,1.95812e-06,1.63036e-06,1659846051.4197345,1659846051.884686,1659846052.3483913,1659846052.810738,1659846053.2721996,1659846053.7350276,1659846054.2002869,1659846054.6630344,1659846055.125964,1659846055.5884185
55.0,54.7476,0.02040,5.65962e+01,5.66301e+01,5.66344e+01,5.66502e+01,5.66174e+01,5.66120e+01,5.66386e+01,5.66565e+01,5.66303e+01,5.66490e+01,2.52389e-06,1.95850e-06,1.88754e-06,1.62382e-06,2.17118e-06,2.26115e-06,1.81672e-06,1.51946e-06,1.95494e-06,1.64317e-06,1659846057.6267025,1659846058.089574,1659846058.5519571,1659846059.014618,1659846059.4801242,1659846059.9430354,1659846060.4057279,1659846060.8680246,1659846061.33089,1659846061.7936237
55.0,54.7475,0.02040,5.65933e+01,5.66307e+01,5.66343e+01,5.66506e+01,5.66189e+01,5.66074e+01,5.66386e+01,5.66561e+01,5.66297e+01,5.66494e+01,2.57060e-06,1.94741e-06,1.88792e-06,1.61542e-06,2.14348e-06,2.33617e-06,1.81620e-06,1.52396e-06,1.96368e-06,1.63558e-06,1659846063.8132021,1659846064.2789786,1659846064.7416644,1659846065.2041166,1659846065.6668804,1659846066.1296792,1659846066.593138,1659846067.0563815,1659846067.5196812,1659846067.9838302
55.0,54.747,0.02040,5.65945e+01,5.66296e+01,5.66334e+01,5.66502e+01,5.66178e+01,5.66078e+01,5.66385e+01,5.66555e+01,5.66292e+01,5.66496e+01,2.54188e-06,1.95795e-06,1.89374e-06,1.61450e-06,2.15389e-06,2.32086e-06,1.80889e-06,1.52476e-06,1.96347e-06,1.62410e-06,1659846070.0132694,1659846070.4760544,1659846070.9386365,1659846071.401437,1659846071.864045,1659846072.3268328,1659846072.789571,1659846073.2522213,1659846073.7149744,1659846074.1765654
55.0,54.7468,0.02040,5.65934e+01,5.66295e+01,5.66343e+01,5.66500e+01,5.66180e+01,5.66067e+01,5.66377e+01,5.66560e+01,5.66295e+01,5.66495e+01,2.55666e-06,1.95562e-06,1.87562e-06,1.61337e-06,2.14675e-06,2.33639e-06,1.81804e-06,1.51316e-06,1.95493e-06,1.62203e-06,1659846076.2179878,1659846076.680198,1659846077.143062,1659846077.6059606,1659846078.068233,1659846078.530789,1659846078.9936144,1659846079.456219,1659846079.9189074,1659846080.3837233
55.0,54.7468,0.02040,5.65908e+01,5.66295e+01,5.66338e+01,5.66502e+01,5.66203e+01,5.66068e+01,5.66390e+01,5.66556e+01,5.66291e+01,5.66490e+01,2.60117e-06,1.95599e-06,1.88417e-06,1.61077e-06,2.10937e-06,2.33385e-06,1.79734e-06,1.52069e-06,1.96263e-06,1.63087e-06,1659846082.4156756,1659846082.8796856,1659846083.3437455,1659846083.8114495,1659846084.2757082,1659846084.740033,1659846085.2029238,1659846085.665668,1659846086.1280222,1659846086.5908797
55.0,54.7465,0.02040,5.65937e+01,5.66290e+01,5.66331e+01,5.66498e+01,5.66182e+01,5.66063e+01,5.66377e+01,5.66543e+01,5.66281e+01,5.66492e+01,2.54655e-06,1.95809e-06,1.89032e-06,1.61168e-06,2.13867e-06,2.33726e-06,1.81395e-06,1.53725e-06,1.97464e-06,1.62208e-06,1659846088.6238751,1659846089.0867481,1659846089.5495493,1659846090.0119991,1659846090.474854,1659846090.9376996,1659846091.4002342,1659846091.8628938,1659846092.325648,1659846092.7881308
55.0,54.747,0.02040,5.65954e+01,5.66292e+01,5.66341e+01,5.66501e+01,5.66186e+01,5.66063e+01,5.66384e+01,5.66563e+01,5.66290e+01,5.66491e+01,2.52744e-06,1.96301e-06,1.88234e-06,1.61620e-06,2.13979e-06,2.34508e-06,1.81059e-06,1.51210e-06,1.96789e-06,1.63166e-06,1659846094.8165529,1659846095.2797296,1659846095.7428563,1659846096.2057014,1659846096.6680958,1659846097.1326814,1659846097.5962894,1659846098.0589073,1659846098.5224164,1659846098.9849432
55.0,54.7468,0.02040,5.65931e+01,5.66295e+01,5.66335e+01,5.66501e+01,5.66202e+01,5.65998e+01,5.66379e+01,5.66564e+01,5.66284e+01,5.66491e+01,2.56184e-06,1.95623e-06,1.88958e-06,1.61240e-06,2.11102e-06,2.45075e-06,1.81539e-06,1.50675e-06,1.97379e-06,1.62808e-06,1659846101.0202227,1659846101.4829798,1659846101.9483771,1659846102.4117982,1659846102.874557,1659846103.3374164,1659846103.8000445,1659846104.262731,1659846104.725718,1659846105.19277
55.0,54.7474,0.02040,5.65942e+01,5.66303e+01,5.66342e+01,5.66507e+01,5.66200e+01,5.66024e+01,5.66388e+01,5.66564e+01,5.66291e+01,5.66499e+01,2.55440e-06,1.95287e-06,1.88644e-06,1.61282e-06,2.12384e-06,2.41790e-06,1.81009e-06,1.51782e-06,1.97135e-06,1.62596e-06,1659846107.219411,1659846107.6839864,1659846108.1477609,1659846108.6104476,1659846109.0733855,1659846109.536024,1659846109.9987264,1659846110.4615123,1659846110.9241135,1659846111.3868093
55.0,54.7472,0.02040,5.65945e+01,5.66304e+01,5.66339e+01,5.66499e+01,5.66184e+01,5.66119e+01,5.66383e+01,5.66563e+01,5.66289e+01,5.66499e+01,2.54605e-06,1.94705e-06,1.88924e-06,1.62277e-06,2.14787e-06,2.25513e-06,1.81583e-06,1.51556e-06,1.97203e-06,1.62266e-06,1659846113.4314685,1659846113.896535,1659846114.359794,1659846114.82259,1659846115.2841218,1659846115.7468288,1659846116.2096167,1659846116.6721628,1659846117.1349714,1659846117.5977628
55.0,54.7468,0.02040,5.65896e+01,5.66296e+01,5.66340e+01,5.66494e+01,5.66167e+01,5.66009e+01,5.66379e+01,5.66565e+01,5.66286e+01,5.66494e+01,2.62008e-06,1.95325e-06,1.87984e-06,1.62387e-06,2.16895e-06,2.43190e-06,1.81615e-06,1.50618e-06,1.97049e-06,1.62365e-06,1659846119.6408503,1659846120.1040888,1659846120.5694435,1659846121.0320456,1659846121.494859,1659846121.9577394,1659846122.4201832,1659846122.8829756,1659846123.3458154,1659846123.808115
55.0,54.747,0.02040,5.65922e+01,5.66302e+01,5.66344e+01,5.66503e+01,5.66184e+01,5.66101e+01,5.66380e+01,5.66561e+01,5.66290e+01,5.66493e+01,2.58016e-06,1.94734e-06,1.87682e-06,1.61230e-06,2.14351e-06,2.28217e-06,1.81783e-06,1.51520e-06,1.96765e-06,1.62940e-06,1659846125.8229957,1659846126.2858186,1659846126.7481563,1659846127.2122269,1659846127.6741412,1659846128.1356714,1659846128.5985475,1659846129.0613384,1659846129.5240405,1659846129.986641
55.0,54.7471,0.02040,5.65935e+01,5.66303e+01,5.66339e+01,5.66499e+01,5.66170e+01,5.66109e+01,5.66374e+01,5.66561e+01,5.66292e+01,5.66489e+01,2.56072e-06,1.94745e-06,1.88779e-06,1.61966e-06,2.16959e-06,2.27023e-06,1.82901e-06,1.51680e-06,1.96484e-06,1.63788e-06,1659846132.0023367,1659846132.4647849,1659846132.9280872,1659846133.3910563,1659846133.855739,1659846134.318375,1659846134.7835329,1659846135.2462218,1659846135.7087226,1659846136.1721494
55.0,54.7472,0.02040,5.65947e+01,5.66298e+01,5.66339e+01,5.66506e+01,5.66188e+01,5.66018e+01,5.66379e+01,5.66566e+01,5.66296e+01,5.66488e+01,2.54292e-06,1.95708e-06,1.88858e-06,1.60968e-06,2.14035e-06,2.42439e-06,1.82252e-06,1.51113e-06,1.96006e-06,1.64088e-06,1659846138.2036433,1659846138.667398,1659846139.13034,1659846139.5928748,1659846140.0559266,1659846140.5184891,1659846140.9813733,1659846141.4440799,1659846141.908612,1659846142.3719413
55.0,54.7461,0.02040,5.65948e+01,5.66295e+01,5.66326e+01,5.66495e+01,5.66176e+01,5.66098e+01,5.66368e+01,5.66560e+01,5.66285e+01,5.66478e+01,2.52190e-06,1.94336e-06,1.89167e-06,1.61039e-06,2.14173e-06,2.27250e-06,1.82164e-06,1.50174e-06,1.96026e-06,1.63799e-06,1659846144.4077363,1659846144.8749685,1659846145.33772,1659846145.8000202,1659846146.2628245,1659846146.72574,1659846147.1882768,1659846147.653557,1659846148.1162524,1659846148.5789661
55.0,54.7468,0.02040,5.65954e+01,5.66292e+01,5.66338e+01,5.66508e+01,5.66179e+01,5.66105e+01,5.66378e+01,5.66558e+01,5.66289e+01,5.66497e+01,2.52370e-06,1.96111e-06,1.88397e-06,1.60083e-06,2.14846e-06,2.27192e-06,1.81719e-06,1.51665e-06,1.96529e-06,1.61825e-06,1659846150.6117444,1659846151.074466,1659846151.5359917,1659846151.9987376,1659846152.4602857,1659846152.9230595,1659846153.3857713,1659846153.8538096,1659846154.3161254,1659846154.7829816
55.0,54.7471,0.02040,5.65932e+01,5.66294e+01,5.66333e+01,5.66497e+01,5.66169e+01,5.66109e+01,5.66376e+01,5.66562e+01,5.66301e+01,5.66493e+01,2.56590e-06,1.96224e-06,1.89777e-06,1.62332e-06,2.17121e-06,2.27045e-06,1.82520e-06,1.51584e-06,1.95070e-06,1.63093e-06,1659846156.809195,1659846157.2724395,1659846157.735613,1659846158.1998913,1659846158.6628332,1659846159.1255655,1659846159.5879025,1659846160.0506074,1659846160.516059,1659846160.980364
55.0,54.747,0.02040,5.65922e+01,5.66296e+01,5.66338e+01,5.66494e+01,5.66183e+01,5.66007e+01,5.66376e+01,5.66561e+01,5.66295e+01,5.66485e+01,2.57988e-06,1.95754e-06,1.88668e-06,1.62693e-06,2.14561e-06,2.43836e-06,1.82405e-06,1.51563e-06,1.95965e-06,1.64213e-06,1659846163.0074143,1659846163.4715676,1659846163.9341614,1659846164.3964167,1659846164.8598886,1659846165.32259,1659846165.7855585,1659846166.2481282,1659846166.7109206,1659846167.1737638
55.0,54.7474,0.02040,5.65962e+01,5.66301e+01,5.66332e+01,5.66508e+01,5.66192e+01,5.66097e+01,5.66379e+01,5.66571e+01,5.66300e+01,5.66489e+01,2.52083e-06,1.95537e-06,1.90451e-06,1.61059e-06,2.13743e-06,2.29619e-06,1.82498e-06,1.50579e-06,1.95662e-06,1.64198e-06,1659846169.214545,1659846169.6802895,1659846170.1430426,1659846170.605798,1659846171.0680964,1659846171.530777,1659846171.9935226,1659846172.456008,1659846172.9186046,1659846173.3819616
55.0,54.7471,0.02040,5.65935e+01,5.66300e+01,5.66332e+01,5.66507e+01,5.66178e+01,5.66074e+01,5.66374e+01,5.66560e+01,5.66292e+01,5.66489e+01,2.56041e-06,1.95283e-06,1.89860e-06,1.60752e-06,2.15595e-06,2.32967e-06,1.82922e-06,1.51947e-06,1.96554e-06,1.63752e-06,1659846175.416783,1659846175.88447,1659846176.347914,1659846176.8108182,1659846177.273614,1659846177.7360492,1659846178.1989458,1659846178.6617684,1659846179.1240673,1659846179.5869281
55.0,54.7474,0.02040,5.65931e+01,5.66303e+01,5.66342e+01,5.66507e+01,5.66185e+01,5.66006e+01,5.66376e+01,5.66568e+01,5.66294e+01,5.66489e+01,2.57296e-06,1.95238e-06,1.88705e-06,1.61156e-06,2.14892e-06,2.44786e-06,1.83067e-06,1.51080e-06,1.96741e-06,1.64169e-06,1659846181.626972,1659846182.08971,1659846182.552109,1659846183.014934,1659846183.4776857,1659846183.9401114,1659846184.4031096,1659846184.8677177,1659846185.330345,1659846185.7926147
55.0,54.7462,0.02040,5.65920e+01,5.66294e+01,5.66329e+01,5.66489e+01,5.66178e+01,5.66090e+01,5.66367e+01,5.66553e+01,5.66285e+01,5.66472e+01,2.57025e-06,1.94694e-06,1.88918e-06,1.62182e-06,2.13979e-06,2.28651e-06,1.82493e-06,1.51599e-06,1.96277e-06,1.65105e-06,1659846187.815857,1659846188.27854,1659846188.744155,1659846189.2084925,1659846189.6719036,1659846190.134748,1659846190.5975587,1659846191.0600512,1659846191.5227695,1659846191.9871078
