Start T, Start V, Stop V, Step V, Num Readings, ADC Rate, Sleep HV, Sleep DAC, Sleep Readings
1658993063.4832845, 55.0, 55.0, 1.0, 16000, 4, 5, 1, 0.05
HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),TsCH_1 (s),TsCH_2 (s),TsCH_3 (s),TsCH_4 (s),TsCH_5 (s),TsCH_6 (s),TsCH_7 (s),TsCH_8 (s),TsCH_9 (s),TsCH_10 (s),TsCH_11 (s)
55.0,54.7459,0.00630,5.54060e+01,5.61953e+01,5.60697e+01,5.60713e+01,5.66134e+01,5.65692e+01,5.65709e+01,5.65979e+01,5.66208e+01,5.65886e+01,5.66145e+01,2.23367e-05,9.17879e-06,1.12727e-05,1.12461e-05,2.20935e-06,2.94557e-06,2.91675e-06,2.46683e-06,2.08578e-06,2.62212e-06,2.19137e-06,1659021108.768095,1659021109.2308154,1659021109.69308,1659021110.1558402,1659021110.6185496,1659021111.081143,1659021111.5438628,1659021112.006667,1659021112.4692485,1659021112.9320726,1659021113.3968735
55.0,54.7459,0.00630,5.54061e+01,5.61949e+01,5.60699e+01,5.60717e+01,5.66137e+01,5.65693e+01,5.65688e+01,5.65979e+01,5.66216e+01,5.65879e+01,5.66149e+01,2.23361e-05,9.18531e-06,1.12689e-05,1.12393e-05,2.20337e-06,2.94452e-06,2.95184e-06,2.46722e-06,2.07201e-06,2.63368e-06,2.18343e-06,1659021115.4208045,1659021115.8833823,1659021116.3461044,1659021116.8092606,1659021117.2737157,1659021117.7371416,1659021118.1998217,1659021118.662429,1659021119.1251025,1659021119.5879161,1659021120.0505824
55.0,54.7455,0.00630,5.54057e+01,5.61946e+01,5.60695e+01,5.60710e+01,5.66131e+01,5.65690e+01,5.65695e+01,5.65973e+01,5.66199e+01,5.65885e+01,5.66139e+01,2.23358e-05,9.18481e-06,1.12687e-05,1.12447e-05,2.20758e-06,2.94211e-06,2.93361e-06,2.47070e-06,2.09339e-06,2.61749e-06,2.19335e-06,1659021122.064085,1659021122.526928,1659021122.989136,1659021123.4518018,1659021123.9146628,1659021124.3769782,1659021124.8396697,1659021125.3029728,1659021125.7656538,1659021126.228725,1659021126.6930673
55.0,54.7463,0.00630,5.54064e+01,5.61957e+01,5.60704e+01,5.60718e+01,5.66134e+01,5.65707e+01,5.65672e+01,5.65984e+01,5.66218e+01,5.65891e+01,5.66149e+01,2.23379e-05,9.17969e-06,1.12677e-05,1.12450e-05,2.21523e-06,2.92682e-06,2.98515e-06,2.46568e-06,2.07490e-06,2.62010e-06,2.19035e-06,1659021128.7088132,1659021129.171615,1659021129.6371331,1659021130.1001039,1659021130.5628061,1659021131.02519,1659021131.4878626,1659021131.950333,1659021132.4130514,1659021132.875832,1659021133.3386014
55.0,54.7466,0.00630,5.54068e+01,5.61961e+01,5.60712e+01,5.60719e+01,5.66143e+01,5.65697e+01,5.65664e+01,5.65989e+01,5.66224e+01,5.65889e+01,5.66151e+01,2.23353e-05,9.17736e-06,1.12595e-05,1.12484e-05,2.20546e-06,2.94896e-06,3.00441e-06,2.46260e-06,2.07133e-06,2.62965e-06,2.19269e-06,1659021135.3548272,1659021135.8172295,1659021136.2799323,1659021136.7426822,1659021137.205231,1659021137.6719913,1659021138.1346354,1659021138.5970166,1659021139.0600588,1659021139.5227268,1659021139.985095
55.0,54.7465,0.00630,5.54066e+01,5.61960e+01,5.60709e+01,5.60719e+01,5.66143e+01,5.65758e+01,5.65709e+01,5.65984e+01,5.66219e+01,5.65881e+01,5.66006e+01,2.23373e-05,9.17802e-06,1.12628e-05,1.12459e-05,2.20384e-06,2.84528e-06,2.92715e-06,2.46862e-06,2.07663e-06,2.64067e-06,2.43256e-06,1659021142.0037377,1659021142.4665177,1659021142.9291813,1659021143.391935,1659021143.8546867,1659021144.3171506,1659021144.7801101,1659021145.2429006,1659021145.7050595,1659021146.16798,1659021146.6307719
55.0,54.7465,0.00630,5.54067e+01,5.61962e+01,5.60703e+01,5.60717e+01,5.66140e+01,5.65705e+01,5.65593e+01,5.65988e+01,5.66218e+01,5.65892e+01,5.66014e+01,2.23362e-05,9.17456e-06,1.12733e-05,1.12490e-05,2.20911e-06,2.93400e-06,3.12148e-06,2.46298e-06,2.07947e-06,2.62297e-06,2.41970e-06,1659021148.6537373,1659021149.1173496,1659021149.5801914,1659021150.044461,1659021150.5070875,1659021150.9742641,1659021151.4375486,1659021151.9005897,1659021152.3649273,1659021152.8276622,1659021153.290974
55.0,54.7463,0.00630,5.54066e+01,5.61957e+01,5.60701e+01,5.60718e+01,5.66134e+01,5.65692e+01,5.65661e+01,5.65983e+01,5.66218e+01,5.65883e+01,5.66013e+01,2.23344e-05,9.17964e-06,1.12726e-05,1.12448e-05,2.21520e-06,2.95201e-06,3.00404e-06,2.46734e-06,2.07593e-06,2.63338e-06,2.41741e-06,1659021155.3048518,1659021155.767561,1659021156.2302063,1659021156.6933782,1659021157.1561184,1659021157.618708,1659021158.081002,1659021158.543806,1659021159.0065317,1659021159.469186,1659021159.931968
55.0,54.7462,0.00630,5.54063e+01,5.61956e+01,5.60696e+01,5.60719e+01,5.66139e+01,5.65703e+01,5.65664e+01,5.65977e+01,5.66212e+01,5.65888e+01,5.66040e+01,2.23366e-05,9.17954e-06,1.12790e-05,1.12413e-05,2.20627e-06,2.93203e-06,2.99776e-06,2.47535e-06,2.08443e-06,2.62396e-06,2.37110e-06,1659021161.9528635,1659021162.4155202,1659021162.8783946,1659021163.3415604,1659021163.8034058,1659021164.2660978,1659021164.7292001,1659021165.1919687,1659021165.6545842,1659021166.1169262,1659021166.5795326
55.0,54.7463,0.00630,5.54064e+01,5.61955e+01,5.60702e+01,5.60715e+01,5.66137e+01,5.65702e+01,5.65700e+01,5.65990e+01,5.66223e+01,5.65888e+01,5.66012e+01,2.23373e-05,9.18163e-06,1.12705e-05,1.12500e-05,2.20983e-06,2.93589e-06,2.93968e-06,2.45579e-06,2.06640e-06,2.62641e-06,2.41964e-06,1659021168.6148798,1659021169.0772693,1659021169.5398216,1659021170.0025313,1659021170.4651887,1659021170.9302146,1659021171.3930743,1659021171.8558972,1659021172.318755,1659021172.7858515,1659021173.2492058
55.0,54.7462,0.00630,5.54064e+01,5.61955e+01,5.60699e+01,5.60712e+01,5.66133e+01,5.65704e+01,5.65659e+01,5.65982e+01,5.66222e+01,5.65879e+01,5.66039e+01,2.23363e-05,9.18058e-06,1.12753e-05,1.12520e-05,2.21524e-06,2.93045e-06,3.00530e-06,2.46670e-06,2.06682e-06,2.63828e-06,2.37221e-06,1659021175.264857,1659021175.7274864,1659021176.1902742,1659021176.6536105,1659021177.1166987,1659021177.5794148,1659021178.0422459,1659021178.5056438,1659021178.9732184,1659021179.4359694,1659021179.8986423
55.0,54.7457,0.00630,5.54058e+01,5.61953e+01,5.60691e+01,5.60716e+01,5.66134e+01,5.65681e+01,5.65700e+01,5.65981e+01,5.66213e+01,5.65880e+01,5.66036e+01,2.23372e-05,9.17590e-06,1.12790e-05,1.12378e-05,2.20587e-06,2.96151e-06,2.92830e-06,2.46044e-06,2.07409e-06,2.62821e-06,2.36842e-06,1659021181.9209027,1659021182.3836255,1659021182.8463564,1659021183.3097186,1659021183.7733214,1659021184.2360134,1659021184.6986983,1659021185.1606448,1659021185.6251366,1659021186.0879714,1659021186.550787
55.0,54.7453,0.00630,5.54054e+01,5.61948e+01,5.60697e+01,5.60712e+01,5.66132e+01,5.65694e+01,5.65656e+01,5.65966e+01,5.66208e+01,5.65872e+01,5.65997e+01,2.23374e-05,9.17666e-06,1.12627e-05,1.12377e-05,2.20286e-06,2.93181e-06,2.99589e-06,2.47923e-06,2.07473e-06,2.63516e-06,2.42729e-06,1659021188.5667129,1659021189.0344412,1659021189.4972098,1659021189.9601138,1659021190.4227858,1659021190.8850951,1659021191.3504543,1659021191.8130193,1659021192.2756634,1659021192.7385268,1659021193.2010193
55.0,54.746,0.00630,5.54061e+01,5.61952e+01,5.60694e+01,5.60718e+01,5.66147e+01,5.65698e+01,5.65610e+01,5.65979e+01,5.66216e+01,5.65888e+01,5.66040e+01,2.23373e-05,9.18178e-06,1.12791e-05,1.12395e-05,2.18960e-06,2.93723e-06,3.08346e-06,2.46876e-06,2.07308e-06,2.62136e-06,2.36678e-06,1659021195.2109716,1659021195.673246,1659021196.135912,1659021196.5985096,1659021197.0610595,1659021197.5238857,1659021197.9853163,1659021198.447961,1659021198.9104621,1659021199.3732064,1659021199.8359826
55.0,54.7454,0.00630,5.54055e+01,5.61950e+01,5.60694e+01,5.60712e+01,5.66126e+01,5.65691e+01,5.65651e+01,5.65969e+01,5.66205e+01,5.65874e+01,5.66041e+01,2.23378e-05,9.17579e-06,1.12694e-05,1.12401e-05,2.21436e-06,2.93848e-06,3.00599e-06,2.47566e-06,2.08137e-06,2.63369e-06,2.35479e-06,1659021201.8490334,1659021202.3144562,1659021202.7770557,1659021203.2399235,1659021203.7026014,1659021204.1651275,1659021204.6277778,1659021205.0904522,1659021205.552991,1659021206.0156665,1659021206.4784806
55.0,54.7458,0.00630,5.54060e+01,5.61952e+01,5.60699e+01,5.60714e+01,5.66138e+01,5.65743e+01,5.65658e+01,5.65974e+01,5.66210e+01,5.65878e+01,5.66004e+01,2.23363e-05,9.17866e-06,1.12680e-05,1.12424e-05,2.20116e-06,2.85964e-06,3.00005e-06,2.47334e-06,2.07975e-06,2.63362e-06,2.42401e-06,1659021208.4958818,1659021208.9585958,1659021209.4212103,1659021209.8839626,1659021210.348827,1659021210.8116786,1659021211.2744613,1659021211.7400384,1659021212.2027822,1659021212.6653132,1659021213.1279323
55.0,54.7458,0.00630,5.54060e+01,5.61949e+01,5.60696e+01,5.60708e+01,5.66134e+01,5.65693e+01,5.65701e+01,5.65977e+01,5.66210e+01,5.65886e+01,5.66001e+01,2.23360e-05,9.18318e-06,1.12721e-05,1.12526e-05,2.20711e-06,2.94249e-06,2.92924e-06,2.46940e-06,2.08075e-06,2.62131e-06,2.42963e-06,1659021215.1463242,1659021215.6078935,1659021216.0706036,1659021216.5330102,1659021216.9958045,1659021217.458489,1659021217.9210968,1659021218.383915,1659021218.8466668,1659021219.3091004,1659021219.7733037
55.0,54.7465,0.00630,5.54067e+01,5.61960e+01,5.60704e+01,5.60726e+01,5.66143e+01,5.65695e+01,5.65611e+01,5.65980e+01,5.66221e+01,5.65890e+01,5.66050e+01,2.23361e-05,9.17661e-06,1.12713e-05,1.12342e-05,2.20420e-06,2.95118e-06,3.09065e-06,2.47619e-06,2.07438e-06,2.62616e-06,2.35869e-06,1659021221.7933772,1659021222.2568266,1659021222.7209277,1659021223.1836317,1659021223.6462603,1659021224.1096327,1659021224.5731814,1659021225.0357463,1659021225.4984865,1659021225.961287,1659021226.4256432
55.0,54.7459,0.00630,5.54060e+01,5.61948e+01,5.60704e+01,5.60715e+01,5.66137e+01,5.65699e+01,5.65705e+01,5.65968e+01,5.66214e+01,5.65876e+01,5.65997e+01,2.23371e-05,9.18726e-06,1.12618e-05,1.12421e-05,2.20356e-06,2.93425e-06,2.92350e-06,2.48642e-06,2.07589e-06,2.63884e-06,2.43709e-06,1659021228.4366426,1659021228.8994339,1659021229.3618321,1659021229.824732,1659021230.287554,1659021230.7501738,1659021231.2131045,1659021231.6758828,1659021232.1407182,1659021232.6035476,1659021233.0661247
55.0,54.746,0.00630,5.54061e+01,5.61955e+01,5.60702e+01,5.60713e+01,5.66139e+01,5.65693e+01,5.65708e+01,5.65980e+01,5.66212e+01,5.65878e+01,5.66001e+01,2.23378e-05,9.17705e-06,1.12655e-05,1.12478e-05,2.20181e-06,2.94519e-06,2.92035e-06,2.46795e-06,2.08069e-06,2.63719e-06,2.43283e-06,1659021235.076277,1659021235.538902,1659021236.001508,1659021236.4650717,1659021236.9276252,1659021237.390826,1659021237.854182,1659021238.317063,1659021238.7798364,1659021239.2427099,1659021239.705159
55.0,54.746,0.00630,5.54061e+01,5.61956e+01,5.60703e+01,5.60718e+01,5.66135e+01,5.65700e+01,5.65668e+01,5.65981e+01,5.66214e+01,5.65879e+01,5.66037e+01,2.23370e-05,9.17560e-06,1.12640e-05,1.12401e-05,2.20911e-06,2.93357e-06,2.98710e-06,2.46527e-06,2.07713e-06,2.63489e-06,2.37256e-06,1659021241.7250931,1659021242.1895902,1659021242.6528516,1659021243.1155078,1659021243.5782542,1659021244.0415943,1659021244.5047808,1659021244.9680357,1659021245.4307966,1659021245.89311,1659021246.3558557
55.0,54.7467,0.00630,5.54068e+01,5.61963e+01,5.60708e+01,5.60717e+01,5.66145e+01,5.65700e+01,5.65664e+01,5.65986e+01,5.66219e+01,5.65892e+01,5.66013e+01,2.23373e-05,9.17631e-06,1.12679e-05,1.12520e-05,2.20435e-06,2.94641e-06,3.00536e-06,2.46868e-06,2.07992e-06,2.62552e-06,2.42317e-06,1659021248.3725145,1659021248.8365867,1659021249.3004203,1659021249.765172,1659021250.2301798,1659021250.692961,1659021251.157172,1659021251.61978,1659021252.083059,1659021252.5457122,1659021253.009103
55.0,54.7471,0.00630,5.54072e+01,5.61965e+01,5.60713e+01,5.60729e+01,5.66148e+01,5.65695e+01,5.65707e+01,5.65992e+01,5.66221e+01,5.65887e+01,5.66060e+01,2.23366e-05,9.17926e-06,1.12655e-05,1.12401e-05,2.20571e-06,2.96016e-06,2.94153e-06,2.46517e-06,2.08444e-06,2.64036e-06,2.35254e-06,1659021255.0252,1659021255.4878614,1659021255.950649,1659021256.417817,1659021256.881117,1659021257.3440428,1659021257.80926,1659021258.272012,1659021258.7346725,1659021259.1971624,1659021259.6620624
55.0,54.7462,0.00630,5.54063e+01,5.61962e+01,5.60706e+01,5.60717e+01,5.66137e+01,5.65686e+01,5.65656e+01,5.65980e+01,5.66213e+01,5.65882e+01,5.66046e+01,2.23367e-05,9.16966e-06,1.12626e-05,1.12441e-05,2.20970e-06,2.96093e-06,3.01064e-06,2.46999e-06,2.08251e-06,2.63478e-06,2.36103e-06,1659021261.680808,1659021262.1436672,1659021262.6063905,1659021263.0698872,1659021263.5330698,1659021263.9955876,1659021264.4611633,1659021264.9239807,1659021265.386694,1659021265.8490288,1659021266.3118258
55.0,54.7464,0.00630,5.54066e+01,5.61959e+01,5.60709e+01,5.60716e+01,5.66139e+01,5.65702e+01,5.65684e+01,5.65977e+01,5.66217e+01,5.65893e+01,5.66010e+01,2.23357e-05,9.17678e-06,1.12607e-05,1.12494e-05,2.20960e-06,2.93775e-06,2.96755e-06,2.47889e-06,2.07896e-06,2.61867e-06,2.42380e-06,1659021268.3215797,1659021268.7848573,1659021269.2476866,1659021269.7131786,1659021270.1758327,1659021270.638487,1659021271.1010432,1659021271.563842,1659021272.0265129,1659021272.4890819,1659021272.9518487
55.0,54.7466,0.00630,5.54067e+01,5.61962e+01,5.60712e+01,5.60721e+01,5.66140e+01,5.65701e+01,5.65706e+01,5.65978e+01,5.66225e+01,5.65892e+01,5.66049e+01,2.23367e-05,9.17579e-06,1.12601e-05,1.12438e-05,2.21065e-06,2.94286e-06,2.93331e-06,2.48112e-06,2.06890e-06,2.62372e-06,2.36196e-06,1659021274.9678442,1659021275.430821,1659021275.8931854,1659021276.3559525,1659021276.817385,1659021277.2805724,1659021277.7431028,1659021278.2102213,1659021278.6734116,1659021279.1361234,1659021279.5987642
55.0,54.7463,0.00630,5.54064e+01,5.61959e+01,5.60707e+01,5.60722e+01,5.66138e+01,5.65697e+01,5.65674e+01,5.65980e+01,5.66225e+01,5.65895e+01,5.66041e+01,2.23365e-05,9.17588e-06,1.12630e-05,1.12372e-05,2.20928e-06,2.94380e-06,2.98189e-06,2.47198e-06,2.06329e-06,2.61366e-06,2.37078e-06,1659021281.629106,1659021282.0917413,1659021282.554542,1659021283.017241,1659021283.4799669,1659021283.942586,1659021284.4051156,1659021284.8679554,1659021285.3306253,1659021285.7933655,1659021286.2560685
55.0,54.7463,0.00630,5.54065e+01,5.61959e+01,5.60704e+01,5.60719e+01,5.66137e+01,5.65695e+01,5.65662e+01,5.65980e+01,5.66220e+01,5.65882e+01,5.66008e+01,2.23364e-05,9.17505e-06,1.12672e-05,1.12426e-05,2.20985e-06,2.94803e-06,3.00253e-06,2.47248e-06,2.07196e-06,2.63606e-06,2.42519e-06,1659021288.2706244,1659021288.733189,1659021289.1958969,1659021289.6586714,1659021290.1211994,1659021290.5880034,1659021291.0523312,1659021291.51381,1659021291.977127,1659021292.4398289,1659021292.9026334
55.0,54.7457,0.00630,5.54059e+01,5.61952e+01,5.60705e+01,5.60712e+01,5.66129e+01,5.65693e+01,5.65704e+01,5.65980e+01,5.66223e+01,5.65879e+01,5.65998e+01,2.23355e-05,9.17650e-06,1.12561e-05,1.12444e-05,2.21440e-06,2.94069e-06,2.92288e-06,2.46277e-06,2.05642e-06,2.63054e-06,2.43285e-06,1659021294.9211533,1659021295.3849628,1659021295.8478732,1659021296.3116426,1659021296.7737257,1659021297.236712,1659021297.699603,1659021298.1622446,1659021298.6253045,1659021299.0880609,1659021299.5507576
55.0,54.746,0.00630,5.54061e+01,5.61951e+01,5.60706e+01,5.60721e+01,5.66141e+01,5.65711e+01,5.65706e+01,5.65980e+01,5.66218e+01,5.65890e+01,5.66001e+01,2.23366e-05,9.18339e-06,1.12601e-05,1.12351e-05,2.19893e-06,2.91652e-06,2.92392e-06,2.46712e-06,2.07091e-06,2.61684e-06,2.43298e-06,1659021301.56331,1659021302.0244837,1659021302.486007,1659021302.9472747,1659021303.409446,1659021303.870669,1659021304.32662,1659021304.784415,1659021305.2488353,1659021305.711497,1659021306.1741166
55.0,54.7462,0.00630,5.54063e+01,5.61956e+01,5.60699e+01,5.60714e+01,5.66141e+01,5.65701e+01,5.65666e+01,5.65976e+01,5.66224e+01,5.65890e+01,5.66008e+01,2.23366e-05,9.17954e-06,1.12743e-05,1.12492e-05,2.20242e-06,2.93610e-06,2.99349e-06,2.47676e-06,2.06403e-06,2.62129e-06,2.42363e-06,1659021308.187802,1659021308.652861,1659021309.1156867,1659021309.5783038,1659021310.04189,1659021310.5050666,1659021310.972069,1659021311.4348404,1659021311.8972769,1659021312.360026,1659021312.823007
55.0,54.7463,0.00630,5.54065e+01,5.61958e+01,5.60705e+01,5.60715e+01,5.66136e+01,5.65700e+01,5.65678e+01,5.65978e+01,5.66220e+01,5.65887e+01,5.66045e+01,2.23352e-05,9.17796e-06,1.12654e-05,1.12501e-05,2.21204e-06,2.93984e-06,2.97561e-06,2.47633e-06,2.07187e-06,2.62760e-06,2.36331e-06,1659021314.854616,1659021315.3171172,1659021315.7800574,1659021316.2426755,1659021316.7051601,1659021317.168038,1659021317.630704,1659021318.0931451,1659021318.5559387,1659021319.0188713,1659021319.4811308
55.0,54.7464,0.00630,5.54065e+01,5.61956e+01,5.60706e+01,5.60722e+01,5.66138e+01,5.65708e+01,5.65682e+01,5.65984e+01,5.66216e+01,5.65895e+01,5.66013e+01,2.23368e-05,9.18163e-06,1.12660e-05,1.12403e-05,2.21067e-06,2.92692e-06,2.97051e-06,2.46693e-06,2.08090e-06,2.61648e-06,2.41898e-06,1659021321.5048757,1659021321.968968,1659021322.4314644,1659021322.8974092,1659021323.3600938,1659021323.8228786,1659021324.2851684,1659021324.7480083,1659021325.2106278,1659021325.673159,1659021326.1358113
55.0,54.7466,0.00630,5.54069e+01,5.61960e+01,5.60708e+01,5.60724e+01,5.66136e+01,5.65708e+01,5.65688e+01,5.65978e+01,5.66224e+01,5.65887e+01,5.66048e+01,2.23341e-05,9.17970e-06,1.12670e-05,1.12402e-05,2.21700e-06,2.93136e-06,2.96414e-06,2.48022e-06,2.07062e-06,2.63167e-06,2.36385e-06,1659021328.1683435,1659021328.6327827,1659021329.096818,1659021329.5595074,1659021330.0221786,1659021330.4855711,1659021330.949081,1659021331.4118729,1659021331.8746808,1659021332.3372107,1659021332.8001134
55.0,54.746,0.00630,5.54061e+01,5.61951e+01,5.60700e+01,5.60710e+01,5.66139e+01,5.65697e+01,5.65695e+01,5.65978e+01,5.66209e+01,5.65897e+01,5.66042e+01,2.23373e-05,9.18350e-06,1.12687e-05,1.12522e-05,2.20152e-06,2.93846e-06,2.94203e-06,2.47134e-06,2.08625e-06,2.60647e-06,2.36449e-06,1659021334.834288,1659021335.2982707,1659021335.7652912,1659021336.228053,1659021336.6928844,1659021337.1556032,1659021337.6200047,1659021338.082699,1659021338.5452065,1659021339.007845,1659021339.472787
55.0,54.7462,0.00630,5.54064e+01,5.61956e+01,5.60710e+01,5.60713e+01,5.66140e+01,5.65716e+01,5.65664e+01,5.65978e+01,5.66212e+01,5.65886e+01,5.66045e+01,2.23364e-05,9.17968e-06,1.12568e-05,1.12505e-05,2.20345e-06,2.91084e-06,2.99702e-06,2.47424e-06,2.08431e-06,2.62656e-06,2.36149e-06,1659021341.4940538,1659021341.957015,1659021342.4196603,1659021342.8832982,1659021343.3456824,1659021343.8090336,1659021344.2720048,1659021344.7401302,1659021345.2028067,1659021345.6652215,1659021346.1320322
55.0,54.7455,0.00630,5.54057e+01,5.61944e+01,5.60702e+01,5.60709e+01,5.66136e+01,5.65693e+01,5.65672e+01,5.65974e+01,5.66207e+01,5.65879e+01,5.66037e+01,2.23357e-05,9.18680e-06,1.12580e-05,1.12469e-05,2.19890e-06,2.93679e-06,2.97319e-06,2.46896e-06,2.08090e-06,2.62727e-06,2.36339e-06,1659021348.1491277,1659021348.6118279,1659021349.0747194,1659021349.5370479,1659021349.999638,1659021350.4627016,1659021350.9251485,1659021351.3879244,1659021351.8507342,1659021352.3131123,1659021352.7758443
55.0,54.7459,0.00630,5.54061e+01,5.61953e+01,5.60699e+01,5.60719e+01,5.66138e+01,5.65699e+01,5.65672e+01,5.65976e+01,5.66210e+01,5.65880e+01,5.65994e+01,2.23362e-05,9.17815e-06,1.12701e-05,1.12360e-05,2.20289e-06,2.93393e-06,2.97951e-06,2.47175e-06,2.08231e-06,2.63308e-06,2.44209e-06,1659021354.784867,1659021355.249515,1659021355.7127776,1659021356.1755023,1659021356.6380823,1659021357.1008615,1659021357.5636382,1659021358.0265672,1659021358.4891298,1659021358.9520676,1659021359.4157767
55.0,54.7456,0.00630,5.54058e+01,5.61948e+01,5.60704e+01,5.60714e+01,5.66134e+01,5.65700e+01,5.65663e+01,5.65973e+01,5.66211e+01,5.65880e+01,5.66035e+01,2.23351e-05,9.18149e-06,1.12562e-05,1.12401e-05,2.20456e-06,2.92744e-06,2.98912e-06,2.47275e-06,2.07474e-06,2.62705e-06,2.36898e-06,1659021361.426729,1659021361.8898818,1659021362.3531566,1659021362.8177347,1659021363.2806544,1659021363.7432928,1659021364.2058656,1659021364.6690552,1659021365.131747,1659021365.5946527,1659021366.0571048
55.0,54.7456,0.00630,5.54058e+01,5.61948e+01,5.60698e+01,5.60706e+01,5.66129e+01,5.65685e+01,5.65641e+01,5.65972e+01,5.66208e+01,5.65874e+01,5.66041e+01,2.23360e-05,9.18186e-06,1.12670e-05,1.12528e-05,2.21167e-06,2.95314e-06,3.02651e-06,2.47386e-06,2.08013e-06,2.63720e-06,2.35870e-06,1659021368.0687993,1659021368.5338147,1659021368.9971986,1659021369.4598145,1659021369.9226525,1659021370.3851655,1659021370.847937,1659021371.3107367,1659021371.7732275,1659021372.235909,1659021372.69877
55.0,54.7459,0.00630,5.54061e+01,5.61951e+01,5.60702e+01,5.60715e+01,5.66129e+01,5.65693e+01,5.65633e+01,5.65977e+01,5.66214e+01,5.65886e+01,5.66005e+01,2.23358e-05,9.18311e-06,1.12639e-05,1.12428e-05,2.21715e-06,2.94405e-06,3.04339e-06,2.47115e-06,2.07603e-06,2.62279e-06,2.42441e-06,1659021374.710916,1659021375.173137,1659021375.6357627,1659021376.101265,1659021376.5639548,1659021377.0264063,1659021377.489156,1659021377.9518788,1659021378.414549,1659021378.8771787,1659021379.3399086
55.0,54.7458,0.00630,5.54060e+01,5.61950e+01,5.60702e+01,5.60710e+01,5.66136e+01,5.65691e+01,5.65638e+01,5.65975e+01,5.66214e+01,5.65884e+01,5.66032e+01,2.23350e-05,9.18243e-06,1.12629e-05,1.12490e-05,2.20409e-06,2.94621e-06,3.03489e-06,2.47263e-06,2.07318e-06,2.62482e-06,2.37795e-06,1659021381.353771,1659021381.8171587,1659021382.2811427,1659021382.7439303,1659021383.2067556,1659021383.6690452,1659021384.1364899,1659021384.599108,1659021385.0614102,1659021385.5247397,1659021385.9874153
55.0,54.7461,0.00630,5.54063e+01,5.61953e+01,5.60705e+01,5.60720e+01,5.66137e+01,5.65710e+01,5.65646e+01,5.65981e+01,5.66216e+01,5.65882e+01,5.66143e+01,2.23350e-05,9.18309e-06,1.12624e-05,1.12375e-05,2.20735e-06,2.91959e-06,3.02601e-06,2.46736e-06,2.07552e-06,2.63165e-06,2.19787e-06,1659021388.0124972,1659021388.4751012,1659021388.9373715,1659021389.4009094,1659021389.863525,1659021390.326174,1659021390.7893827,1659021391.2521155,1659021391.7147741,1659021392.1771212,1659021392.6420135
55.0,54.7458,0.00630,5.54059e+01,5.61950e+01,5.60699e+01,5.60712e+01,5.66137e+01,5.65695e+01,5.65670e+01,5.65963e+01,5.66213e+01,5.65885e+01,5.66141e+01,2.23371e-05,9.18231e-06,1.12671e-05,1.12463e-05,2.20254e-06,2.93827e-06,2.98029e-06,2.49147e-06,2.07483e-06,2.62299e-06,2.19609e-06,1659021394.6569936,1659021395.119797,1659021395.5824976,1659021396.0450425,1659021396.50771,1659021396.9723787,1659021397.4356134,1659021397.898342,1659021398.361601,1659021398.828059,1659021399.290834
55.0,54.7456,0.00630,5.54058e+01,5.61946e+01,5.60698e+01,5.60710e+01,5.66128e+01,5.65697e+01,5.65660e+01,5.65975e+01,5.66211e+01,5.65883e+01,5.66142e+01,2.23349e-05,9.18526e-06,1.12664e-05,1.12458e-05,2.21345e-06,2.93309e-06,2.99333e-06,2.46855e-06,2.07597e-06,2.62196e-06,2.18995e-06,1659021401.3041155,1659021401.766925,1659021402.2291384,1659021402.6921072,1659021403.154784,1659021403.6170573,1659021404.0797405,1659021404.5425332,1659021405.005164,1659021405.46789,1659021405.930658
